pl_name,pl_orbper,pl_orbpererr1,pl_tranmid,pl_tranmiderr1,pl_orbsmax,pl_orbsmaxerr1,pl_radj,pl_radjerr1,pl_orbincl,pl_orbinclerr1,pl_orbeccen,pl_orbeccenerr1,pl_orblper,pl_orblpererr1,Transits,Date,Archive Used,Unbinned Sigma,Binned Sigma,Transit Depth,Sensitivity,Binned Sensitivity,Observation Depth,Observation Sensitivity,Binned Observation Sensitivity,Total Cadences
Kepler-338 e,9.341498239780996,0.0006181976912885392,2454965.392740466,0.006483400787348165,0.08877839886763894,0.0045298380761730535,0.008928169061458723,0.00046851296903867214,88.3115607884721,0.8539925412886781,0.0,0.0,90.0,0.0,2,11-Apr-2021 08:52:56,NASA,0.002322832628788034,0.0016686643955179765,7.971220278998874e-05,0.03431680862498454,0.04777006269450903,0.00013602335786022657,0.058559259145243875,0.08151630623005117,2123
Kepler-381 b,5.628627880173755,0.0002908605115428505,2454967.745310432,0.004601758860552055,0.0667855797174118,0.0034017276276519398,0.006194588507029742,0.0003206277822832197,89.02486227188533,0.8702365574888083,0.0,0.0,90.0,0.0,8,06-Apr-2021 14:25:32,NASA,0.0011316952218519878,0.00041995861374224686,3.837292677142497e-05,0.0339074744069598,0.09137311514933392,7.375850822199936e-05,0.06517524046915707,0.17563280239626008,7363
Kepler-381 c,13.392152744651543,0.00021579451503734752,2454966.054793209,0.0067696064620129575,0.11435546531990755,0.00583574404615164,0.007170858091050134,0.0003709382550671226,89.5174979069466,0.7714493290556329,0.0,0.0,90.0,0.0,4,11-Apr-2021 08:40:38,NASA,0.001117125287193408,0.000598875456294839,5.1421205761979166e-05,0.0460299362582387,0.08586293731273474,7.320969585489222e-05,0.06553400652027082,0.12224527668545755,2865
Kepler-396 b,42.99329828999333,0.0001651226549572777,2454995.494563669,0.006724737461974765,0.2365792624410925,0.012058077663923049,0.033230791481840466,0.0011970160116558848,89.1002011236818,0.6734548913310138,0.0,0.0,90.0,0.0,1,11-Apr-2021 08:21:58,NASA,0.002078230882617173,0.0020727852869702025,0.0011042855025095606,0.5313584317055785,0.5327544099484124,0.001107640909314922,0.5329729812887969,0.5343732012561535,839
Kepler-396 c,88.51564224126192,0.00023392561816658837,2455015.6530844867,0.007119334445483238,0.3771964812004848,0.019259575706619552,0.04182299676910283,0.0017335568439904192,90.5166021178472,0.5254243924623253,0.0,0.0,90.0,0.0,1,11-Apr-2021 08:21:42,NASA,0.0020545499970178213,0.0020562801630046586,0.001749163058748386,0.8513606684126916,0.8506443286368576,0.0019130893877727926,0.931147643303712,0.9303641703071076,1168
Kepler-407 b,0.6692899090099718,2.3226081271081745e-06,2454967.134309125,0.0017497508169288735,0.015033507235095332,0.0007663310437751124,0.008807869819899766,0.00045694793776324317,85.74155573762123,0.8790306984332031,0.0,0.0,90.0,0.0,35,01-Apr-2021 02:54:05,NASA,0.00275276067569735,0.0004814275403267885,7.757857076430113e-05,0.02818209786604436,0.16114277698289034,8.214537244177755e-05,0.02984108759144776,0.17062873550195745,9304
Kepler-408 b,2.465121499411328,8.722145329379767e-06,2454965.6727469177,0.0032025116533503572,0.036353644615023314,0.0018522059995208177,0.005663480599128876,0.00023420724740229063,85.44102289116208,0.8887724513026242,0.0,0.0,90.0,0.0,18,03-Apr-2021 04:38:14,NASA,0.0004872051318386706,0.00011359869761188702,3.2075012496709166e-05,0.06583471806969851,0.28235369921488285,3.3394834174083066e-05,0.06854368312594289,0.2939719809832452,5208
Kepler-410 A b,17.833650098717033,4.448944888961294e-05,2455014.232918777,0.006311195963070143,0.1225646384978746,0.0062518494746909145,0.017377967890499803,0.0007839265324953735,87.88575069013227,0.11719924771179785,0.0,0.0,90.0,0.0,3,11-Apr-2021 08:31:02,NASA,0.0006908998233976178,0.0004206467673319774,0.0003019937680032422,0.4371021062331965,0.7179272288687448,0.00032160254538404764,0.46548361208505196,0.7645430093849661,2521
Kepler-411 b,3.0052355183248864,3.7301746406244795e-06,2455135.3845844497,0.002767678130124013,0.037813285716471634,0.0019280324046613718,0.02556920629318557,0.0014355658031043332,83.70446398434267,0.18802054858725856,0.2122096161542472,0.04428769225396792,5.8472012761879375,19.146605027532143,16,04-Apr-2021 00:13:05,NASA,0.0020321499047245466,0.0005691581989165968,0.0006537843104634808,0.3217205133063742,1.1486864490540083,5.776284543879128e-05,0.028424500232240944,0.10148820758225734,730
Kepler-411 c,7.834467007867881,7.67520670366602e-06,2454968.2200791584,0.003646307158325424,0.07261974928659927,0.0037028036876229314,0.04492993660305148,0.0005044991443925028,88.30553272100954,0.09284947968741378,0.3304313442549499,0.04927823149173572,267.0395984774342,17.892015295929166,7,07-Apr-2021 22:50:07,NASA,0.002246525436033083,0.0008972474147737027,0.0020186992031542253,0.898587289854526,2.2498802113164817,0.0018290462187904308,0.8141667080432273,2.0385082070721148,3935
Kepler-411 d,58.01851508797416,0.0001913646114975406,2454984.851030575,0.0067533805161372395,0.2809177099308561,0.014327079663465412,0.03606339516630548,0.0016206921695140696,89.47666454232534,0.4687098506635613,0.20378662001044395,0.06211421878009773,15.716230742560473,14.723611050796842,1,11-Apr-2021 08:13:33,NASA,0.0020452679182967107,0.0020445506135895078,0.0013005684709211055,0.6358914933766783,0.6361145878593669,0.001338323322535584,0.6543511050865811,0.6545806758904156,820
Kepler-412 b,1.7208631555812155,1.0181264463526948e-06,2454966.0202651657,0.00208628935624202,0.02783919373974204,0.0014140672428893698,0.09619212697697303,0.0011674159244671686,78.93341608312649,0.1473728575625954,0.004729689286452821,0.0017870059243722278,43.450588589020384,73.23944217713647,28,02-Apr-2021 09:55:27,NASA,0.004546520115308249,0.0010255994948469042,0.009252925292354105,2.035166469669686,9.021967482282477,0.0044780944170211825,0.9849498745080496,4.366318859868049,9088
Kepler-444 b,3.6001061547592004,9.310212345595538e-05,2454966.260700904,0.004158457069830664,0.04248511150327041,0.0021628851779041413,0.005318315204392416,0.00027866070723442675,88.45196523574344,0.7553335673975655,0.0,0.0,90.0,0.0,7,07-Apr-2021 00:19:31,NASA,0.0004276049795780685,0.00016986072055282252,2.828447661327155e-05,0.06614627509993158,0.16651569898689889,4.901852703143028e-05,0.11463507062008126,0.288580708193727,2397
Kepler-444 c,4.545881144910001,3.567938490601884e-05,2454964.5241261357,0.006523989648438315,0.048525286446624495,0.002474241270235807,0.006568868592288015,0.0003316633867428165,89.33836370520059,0.7010441867150945,0.0,0.0,90.0,0.0,4,09-Apr-2021 00:14:08,NASA,0.00044009170518798427,0.00022717400631719667,4.315003458274793e-05,0.09804782520115092,0.18994265797513268,5.3922219728108616e-05,0.12252496262131515,0.2373608697679017,1635
Kepler-444 d,6.189483548450997,3.0742780570920554e-05,2454967.768889373,0.006550740448235799,0.059418740786604675,0.003030045169934152,0.007073226500417487,0.0003066210170474976,89.49958377838539,0.5996947875022124,0.0,0.0,90.0,0.0,4,11-Apr-2021 08:13:49,NASA,0.0004367600538338047,0.0002181542259512749,5.003053312620821e-05,0.11454924205418696,0.2293356129501823,8.773686761598398e-05,0.2008811631142657,0.4021781711236716,1900
Kepler-444 e,7.743472523675263,0.00018598978719408984,2454968.0910701873,0.006135536941635408,0.0691166739101915,0.0035239813545711266,0.0073486890806237735,0.0003678181666979225,91.09712968335079,0.6525495558824228,0.0,0.0,90.0,0.0,4,11-Apr-2021 08:15:06,NASA,0.0004412093857704622,0.0002308629843714192,5.400323120367909e-05,0.12239819220839085,0.2339189686502409,5.539500114160045e-05,0.1255526353884492,0.2399475225204545,1978
Kepler-444 f,9.740480523845127,0.00013349284783808208,2454967.875359034,0.006707859838959222,0.08258996091007859,0.0042068170299126295,0.009689622978546595,0.0005163464300088731,88.03801728248953,0.2262164801726273,0.0,0.0,90.0,0.0,3,11-Apr-2021 08:00:10,NASA,0.0004320106486177986,0.000243217878672993,9.388879346637818e-05,0.2173298129728324,0.3860275156523829,8.741430119940663e-05,0.2023429317751433,0.3594073826987668,1007
Kepler-462 b,84.68740480569245,0.0010395953484201284,2454983.5730379983,0.006838920530450396,0.4116003085259222,0.020999466579776763,0.01894039465891064,0.0007914917884390487,90.04989650607979,0.2856436801690968,0.047701539451988455,0.0201331276060172,27.296163931758585,24.76530174819109,1,11-Apr-2021 07:52:06,NASA,0.002288970777584054,0.002288235228895427,0.00035873854983529084,0.15672482731034665,0.15677520619611315,0.000681868007074371,0.29789284063908583,0.29798859770353303,1508
Kepler-508 b,25.314472283820315,0.0018349085250405333,2455004.5151062664,0.006444119870432525,0.17864806799821334,0.009103379086303563,0.013049358536628444,0.000701758602467195,88.83965721348306,0.4579219361968863,0.0,0.0,90.0,0.0,2,11-Apr-2021 07:35:50,NASA,0.001964279400276876,0.0017144523963936633,0.00017028575821747763,0.08669121011678631,0.09932370159455717,0.0001770867039307955,0.09015352088192452,0.10329053422731127,1980
Kepler-519 b,24.30805081470616,0.0005647055768602566,2455011.3671452017,0.006592843466006618,0.1623630413135073,0.008275671347500811,0.026201268856985403,0.0013589721181668432,89.10819610772543,0.7309723689161579,0.0,0.0,90.0,0.0,1,11-Apr-2021 07:13:01,NASA,0.003009811726805928,0.003007840433178309,0.0006865064897160332,0.2280895125771097,0.2282389990318133,0.0007480237175754301,0.2485284082434112,0.2486912900446025,587
Kepler-1244 b,3.7045668918877217,8.534792112432126e-05,2454965.214000621,0.0036321210801540226,0.05067278988105721,0.002581767689653021,0.007635676147475575,0.00039693968024479085,90.54725881590055,0.9122187233425246,0.0,0.0,90.0,0.0,13,04-Apr-2021 23:54:17,NASA,0.0025903113833168345,0.0007628162759211335,5.830355022912745e-05,0.022508317187129482,0.076431969360805,9.570373177436586e-05,0.03694680585151097,0.12546105110145886,10048
Kepler-1274 b,6.981826979492631,0.00037977601208305343,2454965.7683620644,0.006721918596441304,0.08090465984360645,0.004128674573490644,0.006404666991401761,0.00034252518189791133,83.29733669746967,0.5432022456028178,0.0,0.0,90.0,0.0,3,11-Apr-2021 10:22:25,NASA,0.0017830236093379613,0.0012044387561730046,4.101975927075128e-05,0.02300572973679353,0.03405715654740957,3.773533598361301e-05,0.021163677130233944,0.03133022396548715,946
